CNPJ_NORMALIZADO,razao_social,Municipio,Porte,CNAE PRIMARIO,TEM_SESI,TEM_SENAI,STATUS_COMERCIAL,OPORTUNIDADE_CROSS_SELL
24515392000190,A R LOPES QUINTINO LTDA,Arapiraca,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
21652038000119,AZEVEDO SOARES IND. E COM. DE ARGAMASSA LTDA,Arapiraca,DEMAIS,Preparacao de massa de concreto e argamassa para construcao,0,1,SOMENTE SENAI,SENAI → SESI
43354807000135,IMAGINE CRIATIVE LTDA,Arapiraca,MICRO EMPRESA,Impressao de material para uso publicitario,0,1,SOMENTE SENAI,SENAI → SESI
26479090000139,INDUSTRIA DE ALIMENTOS COMPOSTELA LTDA,Arapiraca,DEMAIS,Fabricacao de conservas de frutas,0,1,SOMENTE SENAI,SENAI → SESI
874154000102,M A FERREIRA VEIGA,Arapiraca,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,0,1,SOMENTE SENAI,SENAI → SESI
50058390000129,MAGIC BERRY INDUSTRIA DE GELADOS COMESTIVEIS LTDA,Arapiraca,MICRO EMPRESA,Fabricacao de sorvetes e outros gelados comestiveis,0,1,SOMENTE SENAI,SENAI → SESI
51605820000148,PANFACILE ALIMENTOS LTDA,Arapiraca,MICRO EMPRESA,Fabricacao de produtos de panificacao industrial,0,1,SOMENTE SENAI,SENAI → SESI
13059313000167,RM INDUSTRIA E COMERCIO LTDA,Arapiraca,PEQUENO PORTE,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",0,1,SOMENTE SENAI,SENAI → SESI
10702260000162,ROTAN PRE MOLDADOS E CONSTRUCOES LTDA,Arapiraca,MICRO EMPRESA,"Obras de urbanizacao - ruas, pracas e calcadas",0,1,SOMENTE SENAI,SENAI → SESI
23399809000133,S. A. DE SOUZA DIRECOES HIDRAULICAS,Arapiraca,MICRO EMPRESA,"Manutencao e reparacao de equipamentos hidraulicos e pneumaticos, exceto valvulas",0,1,SOMENTE SENAI,SENAI → SESI
31749329000426,SALES E BARBOSA LTDA,Arapiraca,PEQUENO PORTE,Fabricacao de moveis com predominancia de madeira,0,1,SOMENTE SENAI,SENAI → SESI
290431000130,SERVICOS E PECAS DIESEL ARAPIRACA LTDA,Arapiraca,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,0,1,SOMENTE SENAI,SENAI → SESI
16682715000101,ATALAIA MINERACAO INDUSTRIA E COMERCIO LTDA,Atalaia,DEMAIS,Extracao e britamento de pedras e outros materiais para construcao e beneficiamento associado,0,1,SOMENTE SENAI,SENAI → SESI
4522379000665,QUALICOCO LTDA,Barra de São Miguel,DEMAIS,Fabricacao de conservas de frutas,0,1,SOMENTE SENAI,SENAI → SESI
41948207000170,INDUSTRIA DE LATICINIOS QUEIROZ LTDA,Batalha,DEMAIS,Fabricacao de laticinios,0,1,SOMENTE SENAI,SENAI → SESI
64078567000163,CAROL PASTEIS LTDA,Cajueiro,MICRO EMPRESA,Fabricacao de alimentos e pratos prontos,0,1,SOMENTE SENAI,SENAI → SESI
37288984000168,LAVENERE INDUSTRIA E COMERCIO DE PRE-MOLDADOS LTDA,Campo Alegre,PEQUENO PORTE,Fabricacao de artefatos de cimento para uso na construcao,0,1,SOMENTE SENAI,SENAI → SESI
7111432000380,CERAMICA CAPELLI LTDA,Capela,PEQUENO PORTE,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",0,1,SOMENTE SENAI,SENAI → SESI
5515590000109,AGROPECUARIA NOVO HORIZONTE LTDA,Chã Preta,PEQUENO PORTE,Fabricacao de laticinios,0,1,SOMENTE SENAI,SENAI → SESI
32725022000105,T.G.LOPES EMPREENDIMENTO LTDA,Coruripe,MICRO EMPRESA,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
20997850000113,INCOFORTE - INDUSTRIA E COMERCIO DE FUMOS EXTRA FORTE LTDA,Craíbas,DEMAIS,Processamento industrial do fumo,0,1,SOMENTE SENAI,SENAI → SESI
2949016002467,CONTROL CONSTRUCOES S.A,Delmiro Gouveia,DEMAIS,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
40843185000110,L H P GOES CONSTRUTORA LTDA,Feira Grande,MICRO EMPRESA,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
26600027000109,L CARLOS GOMES LTDA,Girau do Ponciano,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,0,1,SOMENTE SENAI,SENAI → SESI
35682994000158,K. G. DE OLIVEIRA SOUZA,Igaci,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,0,1,SOMENTE SENAI,SENAI → SESI
4287896000192,RELEVO PRE-MOLDADOS E CONSTRUCOES LTDA,Limoeiro de Anadia,PEQUENO PORTE,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",0,1,SOMENTE SENAI,SENAI → SESI
46506441000160,46.506.441 ELLYSON DAWID TENORIO DE MELO,Maceió,MICRO EMPRESA,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
14519421000138,A C TAVARES,Maceió,MICRO EMPRESA,Fabricacao de chapas e de embalagens de papelao ondulado,0,1,SOMENTE SENAI,SENAI → SESI
33718671000141,A PADARIA COMERCIO DE ALIMENTOS E BUFFET LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,0,1,SOMENTE SENAI,SENAI → SESI
35631449000132,A QUATRO ARQUITETURA E CONSTRUCOES LTDA,Maceió,PEQUENO PORTE,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
26058879000116,AB INDUSTRIA METALURGICA E COMERCIO LTDA,Maceió,DEMAIS,Fabricacao de esquadrias de metal,0,1,SOMENTE SENAI,SENAI → SESI
19199106000194,ABRASIVA - ESPECIALIZADA EM TRATAMENTO ANTI-CORROSIVO LTDA,Maceió,MICRO EMPRESA,Servicos de tratamento e revestimento em metais,0,1,SOMENTE SENAI,SENAI → SESI
5913401000156,ACENDER ENGENHARIA LTDA EM RECUPERACAO JUDICIAL,Maceió,DEMAIS,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
36069750000167,ALATECH MED LTDA,Maceió,PEQUENO PORTE,Manutencao e reparacao de aparelhos eletromedicos e eletroterapeuticos e equipamentos de irradiacao,0,1,SOMENTE SENAI,SENAI → SESI
24250342000128,APLIMAC APLICADORA MACEIO LTDA,Maceió,PEQUENO PORTE,Servicos de pintura de edificios em geral,0,1,SOMENTE SENAI,SENAI → SESI
42620878000170,AQUACAPRI EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
2423864000141,"ARQUITEC - ARQUITETURA, ENGENHARIA E CONSTRUCAO LTDA",Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
40719251000145,ARTE & CONCEITO ESQUADRIAS DE ALUMINIO LTDA,Maceió,MICRO EMPRESA,Fabricacao de esquadrias de metal,0,1,SOMENTE SENAI,SENAI → SESI
12014510000105,BIOTECH CONTROLE BIOLOGICO LTDA,Maceió,PEQUENO PORTE,Fabricacao de defensivos agricolas,0,1,SOMENTE SENAI,SENAI → SESI
4601397010271,BRISANET SERVICOS DE TELECOMUNICACOES S.A.,Maceió,DEMAIS,Servicos de comunicacao multimidia - scm,0,1,SOMENTE SENAI,SENAI → SESI
58406719000107,BSM CCMP AURUS EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
51298283000130,C L DA APARECIDA,Maceió,MICRO EMPRESA,Instalacao de maquinas e equipamentos industriais,0,1,SOMENTE SENAI,SENAI → SESI
8789800000145,CAD SOLUCOES EM ENGENHARIA LTDA,Maceió,PEQUENO PORTE,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
4667933000198,CAMPOS ENGENHARIA LTDA,Maceió,DEMAIS,Obras de terraplenagem,0,1,SOMENTE SENAI,SENAI → SESI
57991098000103,CAVALCANTE & ROLIM DESIGN SPE LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
24467896000181,CCB ENGENHARIA LTDA,Maceió,PEQUENO PORTE,"Construcao de redes de abastecimento de agua, coleta de esgoto e construcoes correlatas, exceto obras de irrigacao",0,1,SOMENTE SENAI,SENAI → SESI
43796146000106,CITECON MATCH SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
48209133000107,CITECON OCEANA EMPREENDIMENTO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
13711720000379,CLODAX RECICLAGEM LTDA,Maceió,DEMAIS,Recuperacao de materiais plasticos,0,1,SOMENTE SENAI,SENAI → SESI
11483295000110,CODACO CONFECCAO E DOBRA DE FERRO E ACO LTDA,Maceió,DEMAIS,Fabricacao de outros produtos de metal nao especificados anteriormente,0,1,SOMENTE SENAI,SENAI → SESI
57809328000170,CONSORCIO ALAGOAS BR-424-AL LOTE 2,Maceió,DEMAIS,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
42873193000135,CONSORCIO ARAPIRACA-DELMIRO GOUVEIA LOTE 2,Maceió,DEMAIS,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
45359410000161,CONSORCIO BATALHA-OLIVENCA FP-CLC,Maceió,DEMAIS,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
56443624000138,CONSORCIO BR-030-BA,Maceió,DEMAIS,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
42908486000100,CONSORCIO CLC/CONSERVA/F.P.,Maceió,DEMAIS,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
25245517000171,CONSORCIO CONSTRUTOR ALTA MACEIO,Maceió,DEMAIS,"Construcao de redes de abastecimento de agua, coleta de esgoto e construcoes correlatas, exceto obras de irrigacao",0,1,SOMENTE SENAI,SENAI → SESI
55699378000117,CONSORCIO CRECHES SEDUC/AL 2024.,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
44426384000184,CONSORCIO DUPLICACAO AL-220 LOTE 03 FP-CLC-CONSERVA,Maceió,DEMAIS,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
56173759000120,CONSORCIO EDUCACAO ALAGOAS,Maceió,DEMAIS,Administracao de obras,0,1,SOMENTE SENAI,SENAI → SESI
52693780000104,CONSORCIO INFRAESTRUTURA LITORAL NORTE MACEIO.,Maceió,DEMAIS,"Obras de urbanizacao - ruas, pracas e calcadas",0,1,SOMENTE SENAI,SENAI → SESI
49946261000198,CONSORCIO PAVIMENTACAO E DRENAGEM RUAS DE MACEIO,Maceió,DEMAIS,"Obras de urbanizacao - ruas, pracas e calcadas",0,1,SOMENTE SENAI,SENAI → SESI
48082971000154,CONSORCIO VALE DO PARAIBA LOTE 02 - FP-CLC-CONSERVA,Maceió,DEMAIS,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
12945994000106,CONSTRUART LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
12286944000156,CONSTRUTORA HUMBERTO LOBO LTDA EM RECUPERACAO JUDICIAL,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
12481800000150,CONSTRUTORA LINS IRMAOS LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
4590305000151,CONSTRUTORA MOGNO LTDA,Maceió,PEQUENO PORTE,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
12407474000131,CONSTRUTORA PENEDO LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
6943858000176,CONTEMPORANEA ARQUITETURA E CONSTRUCOES LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
54531605000138,CONTEMPORANEA PARQUE SHOPPING EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
52750389000196,COUTINHO SMART INCORPORACOES LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
48095104000153,CRUZ DAS ALMAS EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
49996687000156,DJE ENGENHARIA COMERCIO E SERVICOS LTDA,Maceió,PEQUENO PORTE,"Fabricacao de valvulas, registros e dispositivos semelhantes, pecas e acessorios",0,1,SOMENTE SENAI,SENAI → SESI
24146840000125,DONNA LAI SALGADOS LTDA,Maceió,MICRO EMPRESA,Fabricacao de alimentos e pratos prontos,0,1,SOMENTE SENAI,SENAI → SESI
49770750000131,DUO LOCACAO E ADMINISTRACAO LTDA,Maceió,MICRO EMPRESA,Administracao de obras,0,1,SOMENTE SENAI,SENAI → SESI
13591329000116,DUPPLA CONSTRUCOES LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
15590007000188,E M EMPREENDIMENTOS IMOBILIARIOS LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
12476466000147,ECOPAR ENGENHARIA LTDA,Maceió,PEQUENO PORTE,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
48012237000119,EDIFICIO GENOVA SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
9411692000135,ENGEMATLOC - TERRAPLENAGEM E LOCACOES LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
55187737000157,EP3 CONSTRUCAO E PLANEJAMENTO LTDA,Maceió,MICRO EMPRESA,Servicos de engenharia,0,1,SOMENTE SENAI,SENAI → SESI
12272084000100,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Maceió,DEMAIS,Distribuicao de energia eletrica,0,1,SOMENTE SENAI,SENAI → SESI
36634768000164,EQUILIBRIO VIDROS TEMPERADOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de vidro plano e de seguranca,0,1,SOMENTE SENAI,SENAI → SESI
27347894000147,ESTOFADOS BELLO LTDA,Maceió,PEQUENO PORTE,Fabricacao de moveis com predominancia de madeira,0,1,SOMENTE SENAI,SENAI → SESI
19585028000166,ETHICA SERVICOS DE ENGENHARIA E CONSTRUCAO LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
31035574000129,EUDES JERONIMO & CIA LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
33142642000184,F.R. SERVICOS AUTOMOTIVOS LTDA,Maceió,PEQUENO PORTE,Servicos de manutencao e reparacao mecanica de veiculos automotores,0,1,SOMENTE SENAI,SENAI → SESI
50938938000125,F6 EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
48361535000114,FALCAO CONSTRUCOES LTDA,Maceió,PEQUENO PORTE,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
1413951000155,FERPLAS INDUSTRIA DE ARTEFATOS DE ARAME LTDA,Maceió,DEMAIS,Fabricacao de outros produtos de metal nao especificados anteriormente,0,1,SOMENTE SENAI,SENAI → SESI
32020674000144,FP ENGENHARIA LTDA,Maceió,PEQUENO PORTE,Obras de terraplenagem,0,1,SOMENTE SENAI,SENAI → SESI
47074912000171,GRAFICA MASCARENHAS DIGITAL LTDA,Maceió,PEQUENO PORTE,Impressao de material para outros usos,0,1,SOMENTE SENAI,SENAI → SESI
887925000104,GRAFMARQUES INDUSTRIA EDITORA E SERVICOS LTDA,Maceió,DEMAIS,"Impressao de livros, revistas e outras publicacoes periodicas",0,1,SOMENTE SENAI,SENAI → SESI
48462452000111,HIDROSOL ENERGIA SOLAR REPRESENTACAO E SERVICOS LTDA,Maceió,MICRO EMPRESA,Instalacao de maquinas e equipamentos industriais,0,1,SOMENTE SENAI,SENAI → SESI
37157610000103,J N INDUSTRIA DE PREMOLDADOS LTDA,Maceió,PEQUENO PORTE,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",0,1,SOMENTE SENAI,SENAI → SESI
42860886000193,JOHN FERNANDES VENANCIO LTDA,Maceió,MICRO EMPRESA,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",0,1,SOMENTE SENAI,SENAI → SESI
38240209000103,LC ENGENHARIA E EMPREENDIMENTOS LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
28017647000145,LED ENGENHARIA E SINALIZACAO LTDA,Maceió,DEMAIS,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
38354009000173,LHT ENERGIA LTDA,Maceió,DEMAIS,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
69943967000456,M J RAMOS BEZERRA LINS,Maceió,DEMAIS,Fornecimento de alimentos preparados preponderantemente para empresas,0,1,SOMENTE SENAI,SENAI → SESI
8049154000856,M3 TECNOLOGIA LTDA,Maceió,DEMAIS,Outras atividades de telecomunicacoes nao especificadas anteriormente,0,1,SOMENTE SENAI,SENAI → SESI
7868323000140,MACRO EMPREENDIMENTOS LTDA,Maceió,DEMAIS,Preparacao de canteiro e limpeza de terreno,0,1,SOMENTE SENAI,SENAI → SESI
56083430000179,MAHI PATACHO EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
53689296000166,MARCINEIRO ECO BOUTIQUE RESIDENCE SPE LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
3910880000121,MAUCON CONSTRUCOES LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
45819383000162,MD AL PARQUE SHOPPING CONSTRUCOES SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
43378051000164,MD AL ROOFTOP CONSTRUCOES LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
45909716000144,MD AL VIA EXPRESS CONSTRUCOES SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
18729404000186,METAL INFRAESTRUTURA LTDA,Maceió,DEMAIS,"Construcao de redes de abastecimento de agua, coleta de esgoto e construcoes correlatas, exceto obras de irrigacao",0,1,SOMENTE SENAI,SENAI → SESI
8343492011164,MRV ENGENHARIA E PARTICIPACOES SA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
24408420000170,MULTPAES FABRICACAO DE PAES LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,0,1,SOMENTE SENAI,SENAI → SESI
21432103000281,NATURALLE TRATAMENTO DE RESIDUOS LTDA,Maceió,DEMAIS,Tratamento e disposicao de residuos nao perigosos,0,1,SOMENTE SENAI,SENAI → SESI
34098180000108,NAVONA INDUSTRIA E COMERCIO DE MARMORES E GRANITOS LTDA,Maceió,MICRO EMPRESA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",0,1,SOMENTE SENAI,SENAI → SESI
8295518000101,P CASTRO REFRIGERACAO LTDA,Maceió,MICRO EMPRESA,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",0,1,SOMENTE SENAI,SENAI → SESI
57061366000198,PATIO 3 EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
38075121000175,PHAROS RESIDENCE EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
60321974000107,PIT STOP COMERCIO ALIMENTICIO LTDA,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,0,1,SOMENTE SENAI,SENAI → SESI
6034228000189,PLATAFORMA ENGENHARIA LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
62101633000143,POLITECNICA ENGENHARIA DE TRATAMENTO TERMICO LTDA,Maceió,MICRO EMPRESA,Servicos de tratamento e revestimento em metais,0,1,SOMENTE SENAI,SENAI → SESI
24506839000164,R V I COMERCIO E SERVICOS INDUSTRIAIS LTDA,Maceió,PEQUENO PORTE,Manutencao e reparacao de valvulas industriais,0,1,SOMENTE SENAI,SENAI → SESI
5439866000117,R W ALVES,Maceió,MICRO EMPRESA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,0,1,SOMENTE SENAI,SENAI → SESI
49173847000167,RIVIERA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
24353188000110,RUCA COMERCIO DE ALIMENTOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,0,1,SOMENTE SENAI,SENAI → SESI
67945071221495,SAPORE S.A.,Maceió,DEMAIS,Fornecimento de alimentos preparados preponderantemente para empresas,0,1,SOMENTE SENAI,SENAI → SESI
19810812000120,SENA & MAIA LTDA,Maceió,MICRO EMPRESA,Fabricacao de gelo comum,0,1,SOMENTE SENAI,SENAI → SESI
8488348000181,SERPECAS ALAGOAS IMPLEMENTOS RODOVIARIOS LTDA,Maceió,DEMAIS,"Fabricacao de cabines, carrocerias e reboques para caminhoes",0,1,SOMENTE SENAI,SENAI → SESI
4583137000177,SOLIDA ENGENHARIA LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
6937784000165,SOLIDEZ ENGENHARIA LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
39808835000108,SOLUCAO CONSTRUCOES E SERVICOS LTDA,Maceió,DEMAIS,Servicos de engenharia,0,1,SOMENTE SENAI,SENAI → SESI
12841003000137,STE INSTALACOES ELETRICAS MONTAGENS E MANUTENCAO LTDA,Maceió,MICRO EMPRESA,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
48244421000194,TATUAMUNHA 01 EMPREENDIMENTO IMOBILIARIO SPE LTDA,Maceió,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
24447770002270,"TEIXEIRA DUARTE - ENGENHARIA E CONSTRUCOES, S.A.",Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
6698221000161,TEMPERMAC VIDROS TEMPERADOS DE MACEIO LTDA,Maceió,PEQUENO PORTE,Fabricacao de vidro plano e de seguranca,0,1,SOMENTE SENAI,SENAI → SESI
13748815000103,TOTEM INFRAESTRUTURA E CONSTRUCAO CIVIL LTDA,Maceió,PEQUENO PORTE,Construcao de rodovias e ferrovias,0,1,SOMENTE SENAI,SENAI → SESI
19499296000165,ULTRACANUDOS INDUSTRIA E COMERCIO DE PLASTICOS LTDA,Maceió,PEQUENO PORTE,Fabricacao de embalagens de material plastico,0,1,SOMENTE SENAI,SENAI → SESI
14554855000179,UNICA ENGENHARIA E EMPREENDIMENTOS IMOBILIARIOS LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
53737997000123,VALDIR D DA SILVA,Maceió,MICRO EMPRESA,Servicos de manutencao e reparacao mecanica de veiculos automotores,0,1,SOMENTE SENAI,SENAI → SESI
469393000187,VALMAR SERVICOS INDUSTRIAIS LTDA,Maceió,DEMAIS,Servicos de engenharia,0,1,SOMENTE SENAI,SENAI → SESI
44992350000238,VERDE AMBIENTAL ALAGOAS S.A.,Maceió,DEMAIS,"Captacao, tratamento e distribuicao de agua",0,1,SOMENTE SENAI,SENAI → SESI
27242125000184,VERGARE ENGENHARIA LTDA,Maceió,PEQUENO PORTE,Servicos de engenharia,0,1,SOMENTE SENAI,SENAI → SESI
42623135000153,VERTICE SERVICOS DE ENGENHARIA E CONSULTORIA LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
51321533000106,WATAL PATACHO ECO BOUTIQUE RESIDENCE SPE LTDA,Maceió,DEMAIS,Construcao de edificios,0,1,SOMENTE SENAI,SENAI → SESI
4821392000100,WELDSERVICE LTDA,Maceió,PEQUENO PORTE,"Servicos de usinagem, tornearia e solda",0,1,SOMENTE SENAI,SENAI → SESI
47133502000154,GROUP DAMASCENO LTDA,Maragogi,MICRO EMPRESA,Fabricacao de biscoitos e bolachas,0,1,SOMENTE SENAI,SENAI → SESI
21656926000100,LUCELENA DA ROCHA VANDERLEI,Maragogi,MICRO EMPRESA,Fabricacao de biscoitos e bolachas,0,1,SOMENTE SENAI,SENAI → SESI
42150391002114,BRASKEM S.A,Marechal Deodoro,DEMAIS,Fabricacao de resinas termoplasticas,0,1,SOMENTE SENAI,SENAI → SESI
12478095000132,COMPANHIA ACUCAREIRA CENTRAL SUMAUMA - EM RECUPERACAO JUDICIAL,Marechal Deodoro,DEMAIS,Fabricacao de acucar em bruto,0,1,SOMENTE SENAI,SENAI → SESI
5208211002505,IN HAUS INDUSTRIAL E SERVICOS DE LOGISTICA S/A,Marechal Deodoro,DEMAIS,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",0,1,SOMENTE SENAI,SENAI → SESI
5204509000170,JOPLAS INDUSTRIAL LTDA,Marechal Deodoro,DEMAIS,Fabricacao de laminados planos e tubulares de material plastico,0,1,SOMENTE SENAI,SENAI → SESI
53996848000189,NEW HOUSE FRANCES SPE LTDA,Marechal Deodoro,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
1974371000218,RISOTERM ISOLANTES TERMICOS LTDA,Marechal Deodoro,DEMAIS,Outras obras de instalacoes em construcoes nao especificadas anteriormente,0,1,SOMENTE SENAI,SENAI → SESI
57348178000145,RLX COMERCIO DE FRUTAS LTDA,Marechal Deodoro,MICRO EMPRESA,"Fabricacao de sucos de frutas, hortalicas e legumes, exceto concentrados",0,1,SOMENTE SENAI,SENAI → SESI
33064262000845,TIGRE FERRAMENTAS PARA CONSTRUCAO CIVIL S.A,Marechal Deodoro,DEMAIS,Fabricacao de artefatos de material plastico para outros usos nao especificados anteriormente,0,1,SOMENTE SENAI,SENAI → SESI
53241657000107,VIVER BEM PROJETO 05 EMPREENDIMENTO IMOBILIARIO SPE LTDA,Marechal Deodoro,DEMAIS,Incorporacao de empreendimentos imobiliarios,0,1,SOMENTE SENAI,SENAI → SESI
2949016002548,CONTROL CONSTRUCOES S.A,Matriz de Camaragibe,DEMAIS,Instalacao e manutencao eletrica,0,1,SOMENTE SENAI,SENAI → SESI
